timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671541902157,28,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-2,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,28,0,6
1671541902157,29,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,29,0,6
1671541902157,32,PUT /reservations/reservationId/status [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-3,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/215/status,32,0,0
1671541902151,38,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-5,text,true,,1380,136,5,30,http://172.25.5.28:8097/api/sports-fields,37,0,5
1671541902156,33,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-3,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,32,0,7
1671541902157,32,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-2,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,31,0,6
1671541902154,35,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-4,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,34,0,9
1671541902172,21,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-5,text,true,,606,236,5,30,http://172.25.5.28:8097/api/sports-facilities/53/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,21,0,0
1671541902152,41,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-1,text,true,,1380,136,5,30,http://172.25.5.28:8097/api/sports-fields,41,0,5
1671541902177,16,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-2,text,true,,606,236,5,30,http://172.25.5.28:8097/api/sports-facilities/53/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,16,0,0
1671541902172,21,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-3,text,true,,605,236,5,30,http://172.25.5.28:8097/api/sports-facilities/53/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,21,0,0
1671541902158,35,PUT /reservations/reservationId/status [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-4,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/219/status,35,0,0
1671541902154,44,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-3,text,true,,1380,136,5,30,http://172.25.5.28:8097/api/sports-fields,44,0,9
1671541902154,44,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-4,text,true,,1380,136,5,30,http://172.25.5.28:8097/api/sports-fields,44,0,9
1671541902181,17,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-4,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,17,0,4
1671541902181,17,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-5,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,17,0,6
1671541902181,25,POST /reservations/updatedReservationId/rating [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-1,text,true,,230,246,5,30,http://172.25.5.28:8097/api/reservations/218/rating,24,0,0
1671541902157,49,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-2,text,true,,1380,136,5,30,http://172.25.5.28:8097/api/sports-fields,48,0,6
1671541902181,25,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-1,text,true,,326,350,5,30,http://172.25.5.28:8097/api/sports-facilities/53/sports-fields,24,0,0
1671541902181,25,POST /reservations/updatedReservationId/rating [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-2,text,true,,230,246,5,30,http://172.25.5.28:8097/api/reservations/220/rating,24,0,0
1671541902182,24,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-1,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,23,0,3
1671541902177,29,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-5,text,true,,326,350,5,30,http://172.25.5.28:8097/api/sports-facilities/53/sports-fields,29,0,0
1671541902182,25,POST /reservations/updatedReservationId/rating [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-5,text,true,,230,246,5,30,http://172.25.5.28:8097/api/reservations/211/rating,23,0,0
1671541902181,27,POST /reservations/updatedReservationId/rating [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-3,text,true,,230,246,5,30,http://172.25.5.28:8097/api/reservations/210/rating,27,0,0
1671541902186,22,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-1,text,true,,606,236,5,30,http://172.25.5.28:8097/api/sports-facilities/53/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,22,0,0
1671541902184,23,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-2,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,23,0,4
1671541902186,22,GET /sports-fields [Request a Reservation],200,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,1380,136,5,30,http://172.25.5.28:8097/api/sports-fields,22,0,0
1671541902182,30,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-4,text,true,,326,350,5,30,http://172.25.5.28:8097/api/sports-facilities/53/sports-fields,30,0,0
1671541902189,23,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-3,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,23,0,5
1671541902189,24,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-4,text,true,,605,236,5,30,http://172.25.5.28:8097/api/sports-facilities/53/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,23,0,0
